value,radW/m2
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660321830361835868-sample.jpg,513.96
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660322703068910426-sample.jpg,406.86
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660323606699801985-sample.jpg,295.37
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660324511147681559-sample.jpg,281.69
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660325415420435676-sample.jpg,315.13
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660326319592291017-sample.jpg,368.09
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660327223881864764-sample.jpg,328.53
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660328127913225869-sample.jpg,354.02
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660329000967954342-sample.jpg,725.59
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660329904790936714-sample.jpg,655.59
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660330809284889457-sample.jpg,693.34
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660331713501592747-sample.jpg,584.65
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660332617807795192-sample.jpg,293.92
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660333521943342820-sample.jpg,308.55
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660334425996288898-sample.jpg,274.96
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660335330035125728-sample.jpg,327.25
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660336202906126563-sample.jpg,329.09
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660337106918140587-sample.jpg,280.24
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660338010855697140-sample.jpg,200.59
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660338915274156148-sample.jpg,192.91
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660339818991194462-sample.jpg,121.06
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660340722877006969-sample.jpg,135.02
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660341626707556747-sample.jpg,152.27
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660342530793554852-sample.jpg,135.78
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660343403799760300-sample.jpg,98.13
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660344307761706832-sample.jpg,55.3
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660345212093264553-sample.jpg,32.53
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660346116490203539-sample.jpg,20.66
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660347021515102057-sample.jpg,24.25
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660347926493107400-sample.jpg,7.11
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660348800178848903-sample.jpg,0.88
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660388404146668574-sample.jpg,57.55
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660389308659443000-sample.jpg,123.48
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660390213169957070-sample.jpg,117.79
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660391117559224646-sample.jpg,188.66
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660392021986062523-sample.jpg,221.05
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660392926356456396-sample.jpg,353.23
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660393830387291335-sample.jpg,320.83
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660394703275380752-sample.jpg,400.97
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660395607700040100-sample.jpg,499.71
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660396512124530418-sample.jpg,361.24
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660397416823073948-sample.jpg,566.48
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660398321105835682-sample.jpg,593.16
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660399225140075547-sample.jpg,648.24
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660400129363372886-sample.jpg,697.24
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660401001721051132-sample.jpg,573.11
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660401905217818561-sample.jpg,545.61
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660402807930435209-sample.jpg,693.99
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660403711716021060-sample.jpg,312.75
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660404615239231274-sample.jpg,219.33
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660405518841057765-sample.jpg,191.87
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660406421866020367-sample.jpg,217.34
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660407325837233338-sample.jpg,461.67
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660408229078219539-sample.jpg,454.16
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660409101284724937-sample.jpg,326.59
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660410004864985840-sample.jpg,468.49
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660410908431466896-sample.jpg,357.57
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660411812756732817-sample.jpg,377.3
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660412716559028878-sample.jpg,280.53
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660413621625739195-sample.jpg,229.38
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660414527005465924-sample.jpg,282.14
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660415400501783711-sample.jpg,209.84
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660416304777187388-sample.jpg,221.16
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660417208759221782-sample.jpg,168.87
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660418112924060051-sample.jpg,171.52
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660419017342738543-sample.jpg,526.09
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660419921927223444-sample.jpg,620.94
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660420825796013762-sample.jpg,666.52
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660421729888944529-sample.jpg,626.08
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660422603060420498-sample.jpg,384.5
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660423507239818234-sample.jpg,359.39
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660424411532693370-sample.jpg,332.87
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660425315491841031-sample.jpg,258.09
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660426219661559447-sample.jpg,183.42
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660427123807121912-sample.jpg,198.93
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660428028003386680-sample.jpg,164.91
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660428901650696459-sample.jpg,269.46
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660429805933604192-sample.jpg,96.37
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660430710503696180-sample.jpg,63.88
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660431615229332719-sample.jpg,59.21
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660432519567269183-sample.jpg,36.76
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660433423906902074-sample.jpg,26.23
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660434328357790057-sample.jpg,6.82
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660435201695021396-sample.jpg,1.45
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660436105891054858-sample.jpg,0.04
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660474802676417687-sample.jpg,34.61
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660475706411708751-sample.jpg,41.82
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660476610942479416-sample.jpg,47.71
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660477515136146786-sample.jpg,63.31
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660478419991738916-sample.jpg,45.12
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660479324420451171-sample.jpg,70.67
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660480228213789996-sample.jpg,115.35
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660481100995449370-sample.jpg,173.19
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660482005553737752-sample.jpg,188.69
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660482910157206206-sample.jpg,207.25
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660483814231986021-sample.jpg,198.08
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660484718866115639-sample.jpg,147.18
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660485623745720975-sample.jpg,126.29
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660486528783690882-sample.jpg,282.6
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660487402452586851-sample.jpg,352.65
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660488307581836603-sample.jpg,403.93
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660489212407228441-sample.jpg,778.0
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660490117530861096-sample.jpg,575.28
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660491022293479011-sample.jpg,198.63
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660491926891203969-sample.jpg,120.23
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660492800349235726-sample.jpg,100.49
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660493704857516614-sample.jpg,168.89
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660494609090323998-sample.jpg,173.85
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660495513627373530-sample.jpg,160.53
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660496418422203854-sample.jpg,165.86
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660497323469630502-sample.jpg,127.39
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660498227542100600-sample.jpg,160.69
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660499100964451453-sample.jpg,154.1
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660500005550137218-sample.jpg,104.43
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660500910538824818-sample.jpg,66.09
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660501815227340809-sample.jpg,85.54
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660502719689772725-sample.jpg,91.64
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660503624708455947-sample.jpg,139.0
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660504529639417716-sample.jpg,186.54
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660505403379390933-sample.jpg,177.41
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660506308360830287-sample.jpg,158.79
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660507213708669545-sample.jpg,109.79
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660508118375929395-sample.jpg,84.79
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660509023006324780-sample.jpg,84.86
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660509927537245521-sample.jpg,84.77
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660510801307619929-sample.jpg,73.88
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660511705969759767-sample.jpg,99.29
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660512610793212927-sample.jpg,37.87
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660513515215370520-sample.jpg,50.53
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660514420270502471-sample.jpg,38.97
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660515325142289332-sample.jpg,28.71
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660516229487797728-sample.jpg,39.11
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660517102219953936-sample.jpg,26.15
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660518006256473278-sample.jpg,20.61
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660518910620008814-sample.jpg,12.27
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660519814642754478-sample.jpg,6.92
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660520719176509367-sample.jpg,2.59
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660521623467595456-sample.jpg,0.46
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660561220850271836-sample.jpg,24.9
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660562124714854227-sample.jpg,33.01
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660563029011053183-sample.jpg,36.28
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660563902548527987-sample.jpg,58.51
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660564807218939643-sample.jpg,89.03
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660565711812427012-sample.jpg,138.32
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660566616421341283-sample.jpg,174.01
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660567521254675605-sample.jpg,275.18
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660568425789224574-sample.jpg,472.58
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660569330300834531-sample.jpg,546.14
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660570203753520136-sample.jpg,544.2
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660571108194437180-sample.jpg,666.51
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660572012895318438-sample.jpg,241.26
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660572917597479389-sample.jpg,364.49
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660573821982454791-sample.jpg,420.47
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660574726705993557-sample.jpg,586.96
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660575600656150549-sample.jpg,481.93
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660576505130962689-sample.jpg,532.59
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660577409566574150-sample.jpg,559.5
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660578314194100944-sample.jpg,524.61
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660579218877033377-sample.jpg,680.17
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660580123724508927-sample.jpg,904.79
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660581028771730762-sample.jpg,514.71
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660581906153701032-sample.jpg,660.85
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660582812649444808-sample.jpg,639.08
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660583718975082309-sample.jpg,523.51
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660584625210179032-sample.jpg,813.41
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660585500400813131-sample.jpg,782.7
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660586406920452542-sample.jpg,441.82
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660587313267879067-sample.jpg,818.88
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660588219780660716-sample.jpg,752.27
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660589126087156787-sample.jpg,501.8
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660590001348004196-sample.jpg,422.98
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660590907563335878-sample.jpg,393.26
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660591813761691161-sample.jpg,406.94
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660592720053728064-sample.jpg,385.85
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660593626005023473-sample.jpg,423.43
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660594529622630027-sample.jpg,393.67
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660595402443447327-sample.jpg,305.08
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660596306928588416-sample.jpg,272.81
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660597210744391418-sample.jpg,269.38
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660598114934749839-sample.jpg,248.41
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660599019283741645-sample.jpg,219.05
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660599923533268217-sample.jpg,188.7
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660600827663602395-sample.jpg,148.58
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660601701081035981-sample.jpg,126.37
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660602606062323868-sample.jpg,105.54
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660603510241756998-sample.jpg,85.99
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660604414562302091-sample.jpg,61.3
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660605318744503556-sample.jpg,39.79
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660606222905464048-sample.jpg,22.08
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660607126625487899-sample.jpg,11.95
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660608030629762582-sample.jpg,1.07
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660647616999203544-sample.jpg,92.92
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660648521556304683-sample.jpg,128.23
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1660649427180017580-sample.jpg,160.79
